src,dst,volume,path_nodes
10303,13183,0.9999999999442473,"[10303, 19180, 13183]"
10303,13250,28.0,"[10303, 17822, 13250]"
10303,13431,41.0,"[10303, 12985, 13431]"
10303,13431,80.0,"[10303, 10044, 13431]"
10303,13431,179.0,"[10303, 15506, 13431]"
10303,13474,180.0,"[10303, 13474]"
10303,13474,8.537718176831241,"[10303, 12985, 13474]"
10303,13474,30.0,"[10303, 13503, 13474]"
10303,13474,19.48620474412023,"[10303, 10044, 13474]"
10303,13474,35.976077079042454,"[10303, 14724, 13474]"
10303,13474,26.000000000006082,"[10303, 17784, 13474]"
10303,13503,300.0,"[10303, 13503]"
10303,13523,178.99999999999235,"[10303, 13523]"
10303,13523,18.1491170101965,"[10303, 14724, 13523]"
10303,13523,10.850882989811133,"[10303, 12985, 13523]"
10303,13570,1.0,"[10303, 14724, 13570]"
10303,13578,1.0,"[10303, 10044, 13578]"
10303,13651,1.0,"[10303, 13503, 13651]"
10303,13856,1.0,"[10303, 11461, 13856]"
10303,14005,51.0,"[10303, 14005]"
10303,14070,42.12541638518377,"[10303, 15973, 14070]"
10303,14070,48.36025032516628,"[10303, 14005, 14070]"
10303,14070,31.51433328964996,"[10303, 14724, 14070]"
10303,14076,1.0,"[10303, 14076]"
10303,14252,1.0,"[10303, 17784, 14252]"
10303,14376,54.666582502166186,"[10303, 19542, 14376]"
10303,14376,3.3334174978338114,"[10303, 11461, 14376]"
10303,14444,76.0,"[10303, 14444]"
10303,14724,1.0,"[10303, 14724]"
10303,15028,1.0,"[10303, 13523, 15028]"
10303,15204,74.0,"[10303, 14076, 15204]"
10303,15206,1.0,"[10303, 15973, 15206]"
10303,15262,1.0,"[10303, 19469, 15262]"
10303,15286,1.0,"[10303, 14724, 15286]"
10303,15401,1.0,"[10303, 13503, 15401]"
10303,15506,1.0,"[10303, 15506]"
10303,15747,1.0,"[10303, 17784, 15747]"
10303,15916,1.0,"[10303, 12627, 15916]"
10303,15973,1.0,"[10303, 15973]"
10303,16133,1.0,"[10303, 11461, 16133]"
10303,16262,90.0,"[10303, 16262]"
10303,16262,19.000000000000014,"[10303, 11461, 16262]"
10303,16262,53.05633832875982,"[10303, 13503, 16262]"
10303,16262,54.99999999998406,"[10303, 10044, 16262]"
10303,16262,43.94366167125618,"[10303, 16219, 16262]"
10303,16366,210.0,"[10303, 17547, 16366]"
10303,16366,71.99999999999818,"[10303, 10178, 16366]"
10303,16366,18.0,"[10303, 10044, 16366]"
10303,16916,59.999999999999424,"[10303, 11461, 16916]"
10303,16916,43.999999999986876,"[10303, 19921, 16916]"
10303,16916,60.0,"[10303, 15973, 16916]"
10303,16916,25.432204214607932,"[10303, 14005, 16916]"
10303,16916,12.354331840023875,"[10303, 10270, 16916]"
10303,16916,5.213463945381896,"[10303, 12985, 16916]"
10303,16916,59.0,"[10303, 15872, 16916]"
10303,16916,33.99999999999999,"[10303, 12627, 16916]"
10303,16991,177.0,"[10303, 16991]"
10303,17312,33.00000000000939,"[10303, 19921, 17312]"
10303,17312,23.999999999990603,"[10303, 16219, 17312]"
10303,17495,1.0,"[10303, 14724, 17495]"
10303,17535,12.000000000000039,"[10303, 11461, 17535]"
10303,17535,23.126078305616424,"[10303, 19921, 17535]"
10303,17535,56.99999999999958,"[10303, 13503, 17535]"
10303,17535,30.99999999999023,"[10303, 14005, 17535]"
10303,17535,55.99999999998797,"[10303, 10270, 17535]"
10303,17535,20.425605482822256,"[10303, 16219, 17535]"
10303,17535,33.44831621158352,"[10303, 12627, 17535]"
10303,17770,82.00000000000423,"[10303, 19469, 17770]"
10303,17770,90.0,"[10303, 17547, 17770]"
10303,17770,86.85551332764621,"[10303, 17822, 17770]"
10303,17770,41.14448667234955,"[10303, 10178, 17770]"
10303,17784,294.0,"[10303, 17784]"
10303,17822,9.0,"[10303, 17822]"
10303,18144,1.0,"[10303, 18144]"
10303,18182,0.9999999999999991,"[10303, 18144, 18182]"
10303,18446,180.0,"[10303, 18446]"
10303,18446,4.999999999999998,"[10303, 13503, 18446]"
10303,18476,90.0,"[10303, 18476]"
10303,18476,59.99999999990361,"[10303, 14005, 18476]"
10303,18476,5.340883728108835,"[10303, 10270, 18476]"
10303,18476,60.0,"[10303, 12985, 18476]"
10303,18476,26.647087402715137,"[10303, 16219, 18476]"
10303,18476,58.01202886927225,"[10303, 17784, 18476]"
10303,18577,1.0,"[10303, 14724, 18577]"
10303,18849,90.0,"[10303, 19921, 18849]"
10303,18849,30.000000000000004,"[10303, 14005, 18849]"
10303,18849,84.8877713921582,"[10303, 15506, 18849]"
10303,18849,15.000000000008527,"[10303, 10270, 18849]"
10303,18849,18.219441032965705,"[10303, 15872, 18849]"
10303,18849,61.89278757486757,"[10303, 12627, 18849]"
10303,18863,1.0,"[10303, 19921, 18863]"
10303,18978,1.0,"[10303, 14005, 18978]"
10303,19171,1.0,"[10303, 15872, 19171]"
10303,19180,1.0,"[10303, 19180]"
10303,19185,1.2180232558220965,"[10303, 11461, 19185]"
10303,19185,68.01149725632725,"[10303, 15973, 19185]"
10303,19185,57.26419742030996,"[10303, 19921, 19185]"
10303,19185,46.198010849979354,"[10303, 13503, 19185]"
10303,19185,36.99999999999999,"[10303, 12985, 19185]"
10303,19185,47.46182310553552,"[10303, 15872, 19185]"
10303,19185,26.846448112027197,"[10303, 12627, 19185]"
10303,19185,16.000000000011802,"[10303, 17784, 19185]"
10303,19311,90.0,"[10303, 19311]"
10303,19311,150.73200650938531,"[10303, 10270, 19311]"
10303,19311,21.080055309418157,"[10303, 15973, 19311]"
10303,19311,38.18793818119652,"[10303, 14724, 19311]"
10303,19338,34.0,"[10303, 14005, 19338]"
10303,19469,1.0,"[10303, 19469]"
10303,19539,1.0,"[10303, 14724, 19539]"
10303,19542,1.0,"[10303, 19542]"
10303,19956,84.31146511597842,"[10303, 19542, 19956]"
10303,19956,88.68853488401976,"[10303, 17822, 19956]"
10303,19956,48.000000000001826,"[10303, 10178, 19956]"
10327,10270,211.0,"[10327, 10270]"
10327,11267,0.999933666995463,"[10327, 13431, 11267]"
10327,12985,1.0,"[10327, 10270, 12985]"
10327,15401,300.0,"[10327, 15401]"
10327,16053,1.0,"[10327, 11168, 16053]"
10327,16219,300.0,"[10327, 16219]"
10376,15973,1.0,"[10376, 14724, 15973]"
10376,16219,126.0,"[10376, 16219]"
10570,10044,256.0,"[10570, 10044]"
10570,10178,180.0,"[10570, 10178]"
10570,10178,0.9999999999999951,"[10570, 10303, 10178]"
10570,10270,1.0,"[10570, 10303, 10270]"
10570,10327,146.0,"[10570, 10327]"
10570,10376,269.99999999999994,"[10570, 10376]"
10570,10376,30.00000000000004,"[10570, 10659, 10376]"
10570,10659,184.0,"[10570, 10659]"
10570,10708,1.0,"[10570, 10708]"
10570,10751,270.0,"[10570, 10751]"
10570,10751,30.0,"[10570, 11267, 10751]"
10570,10904,72.0,"[10570, 10904]"
10570,11117,270.0,"[10570, 11117]"
10570,11117,30.0,"[10570, 13183, 11117]"
10570,11168,1.0,"[10570, 13183, 11168]"
10570,11214,1.0,"[10570, 10659, 11214]"
10570,11472,1.0,"[10570, 11267, 11472]"
10570,11568,269.99999999999994,"[10570, 11568]"
10570,11568,19.000000000001844,"[10570, 10659, 11568]"
10570,11568,10.999999999998195,"[10570, 17312, 11568]"
10570,11861,269.99999999999136,"[10570, 11861]"
10570,11861,8.999999999999961,"[10570, 10708, 11861]"
10570,11861,21.00000000000291,"[10570, 18863, 11861]"
10570,12214,300.0,"[10570, 12214]"
10570,12280,1.0,"[10570, 18863, 12280]"
10570,12627,90.0,"[10570, 12627]"
10570,12627,6.000000000000003,"[10570, 10303, 12627]"
10570,12663,184.0,"[10570, 12663]"
10570,12952,1.0,"[10570, 16916, 12952]"
10570,12985,1.0,"[10570, 10303, 12985]"
10570,13101,1.0,"[10570, 18863, 13101]"
10570,13179,300.0,"[10570, 13179]"
10570,13183,299.9999999999917,"[10570, 13183]"
10570,13250,1.0,"[10570, 16133, 13250]"
10570,13431,300.0,"[10570, 13431]"
10570,13474,269.99999999999994,"[10570, 13474]"
10570,13474,30.00000000000004,"[10570, 10708, 13474]"
10570,13503,300.0,"[10570, 13503]"
10570,13523,1.0,"[10570, 12663, 13523]"
10570,13570,180.0,"[10570, 13570]"
10570,13570,9.0,"[10570, 13651, 13570]"
10570,13578,1.0,"[10570, 18863, 13578]"
10570,13651,1.0,"[10570, 13651]"
10570,13856,1.0,"[10570, 10708, 13856]"
10570,14005,300.0,"[10570, 14005]"
10570,14070,269.99999999999994,"[10570, 14070]"
10570,14070,2.000000000013795,"[10570, 12663, 14070]"
10570,14070,27.999999999986244,"[10570, 17495, 14070]"
10570,14076,90.0,"[10570, 14076]"
10570,14076,4.999999999999999,"[10570, 10303, 14076]"
10570,14252,270.0,"[10570, 14252]"
10570,14252,10.999999999999982,"[10570, 12663, 14252]"
10570,14376,1.0,"[10570, 13183, 14376]"
10570,14444,90.00000000000861,"[10570, 14444]"
10570,14444,15.007816091954023,"[10570, 14724, 14444]"
10570,14444,22.992183908037372,"[10570, 17784, 14444]"
10570,14724,74.0,"[10570, 14724]"
10570,15028,104.0,"[10570, 12214, 15028]"
10570,15204,48.45356133602499,"[10570, 16916, 15204]"
10570,15204,55.010012944390056,"[10570, 12214, 15204]"
10570,15204,82.53642571958694,"[10570, 11267, 15204]"
10570,15204,4.999999999997996,"[10570, 10659, 15204]"
10570,15206,1.0,"[10570, 15206]"
10570,15262,33.21346394538175,"[10570, 16916, 15262]"
10570,15262,42.118299782335825,"[10570, 12214, 15262]"
10570,15262,18.668236272282428,"[10570, 19171, 15262]"
10570,15286,57.0,"[10570, 15286]"
10570,15401,1.0,"[10570, 10708, 15401]"
10570,15506,8.0,"[10570, 10303, 15506]"
10570,15747,18.0,"[10570, 19185, 15747]"
10570,15916,1.0,"[10570, 13651, 15916]"
10570,15973,1.0,"[10570, 10303, 15973]"
10570,16133,149.0,"[10570, 16133]"
10570,16219,270.0,"[10570, 16219]"
10570,16219,4.9999999999999964,"[10570, 10303, 16219]"
10570,16262,10.738037000736714,"[10570, 12663, 16262]"
10570,16262,2.261962999263287,"[10570, 10708, 16262]"
10570,16366,1.0,"[10570, 15206, 16366]"
10570,16916,43.0,"[10570, 16916]"
10570,16991,1.0,"[10570, 10303, 16991]"
10570,17312,234.0,"[10570, 17312]"
10570,17495,1.0,"[10570, 17495]"
10570,17535,300.0,"[10570, 17535]"
10570,17770,1.0,"[10570, 11267, 17770]"
10570,17784,221.0,"[10570, 17784]"
10570,17822,180.0,"[10570, 17822]"
10570,17822,21.0,"[10570, 10303, 17822]"
10570,18144,90.0,"[10570, 18144]"
10570,18144,23.000000000000007,"[10570, 10303, 18144]"
10570,18182,270.00000000001785,"[10570, 18182]"
10570,18182,25.006117353272018,"[10570, 10327, 18182]"
10570,18182,4.993882646710112,"[10570, 16133, 18182]"
10570,18446,1.0,"[10570, 10708, 18446]"
10570,18476,89.99999999998624,"[10570, 18476]"
10570,18476,33.000000000013756,"[10570, 17495, 18476]"
10570,18577,270.0,"[10570, 18577]"
10570,18577,30.000000000000032,"[10570, 12663, 18577]"
10570,18849,270.0,"[10570, 18849]"
10570,18849,30.0,"[10570, 18863, 18849]"
10570,18863,300.0,"[10570, 18863]"
10570,18978,1.0,"[10570, 10708, 18978]"
10570,19171,268.0,"[10570, 19171]"
10570,19180,90.0,"[10570, 19180]"
10570,19180,14.000000000000007,"[10570, 10708, 19180]"
10570,19185,300.0,"[10570, 19185]"
10570,19311,270.0,"[10570, 19311]"
10570,19311,28.0,"[10570, 17495, 19311]"
10570,19311,1.9999999999999982,"[10570, 13651, 19311]"
10570,19338,1.0,"[10570, 11267, 19338]"
10570,19469,300.0,"[10570, 19469]"
10570,19539,1.0,"[10570, 19185, 19539]"
10570,19542,1.0,"[10570, 10303, 19542]"
10570,19956,180.0,"[10570, 19956]"
10570,19956,32.116512134396004,"[10570, 16916, 19956]"
10570,19956,11.883487865603996,"[10570, 19171, 19956]"
10659,11568,215.0,"[10659, 11568]"
10659,13570,1.0,"[10659, 13570]"
10708,10044,1.0,"[10708, 10570, 10044]"
10708,10178,267.0,"[10708, 10178]"
10708,10270,299.9999999999835,"[10708, 10270]"
10708,10327,1.0,"[10708, 10570, 10327]"
10708,10376,260.0,"[10708, 10376]"
10708,10570,1.0,"[10708, 10570]"
10708,10659,270.0,"[10708, 10659]"
10708,10659,29.999999999999996,"[10708, 10570, 10659]"
10708,10751,270.0,"[10708, 10751]"
10708,10751,26.0,"[10708, 16262, 10751]"
10708,10904,1.0,"[10708, 17495, 10904]"
10708,11117,1.0,"[10708, 19311, 11117]"
10708,11168,90.0,"[10708, 11168]"
10708,11168,23.999999999996962,"[10708, 16262, 11168]"
10708,11168,5.000000000003045,"[10708, 14252, 11168]"
10708,11214,1.0,"[10708, 19180, 11214]"
10708,11472,270.0,"[10708, 11472]"
